line_id	source	true_label	pred_label	is_correct	confidence	category	tags
5994	신지도 못할걸 주노	0	2	False	0.9169	NORMAL	N/A
5997	7급 사랑해!	2	0	False	0.4965	NORMAL	N/A
5999	개독 씹병신	1	2	False	0.8298	RELIGION	N/A
6004	알게 뭐람?어차피 보지민국 되버린거 될대로 되라임 그냥 이 나라 더 이상 지킬 이유도 모르겠다 그냥 징병제나 폐지해라	1	2	False	0.7505	GENDER	N/A
6006	선거때가 되니 별짓을 다하네.	0	2	False	0.4996	NORMAL	N/A
6007	대한민국은 진짜빨갱이 전라도 이슬람 개독교총체적 난국	1	2	False	0.7871	RELIGION/REGIONAL	N/A
6009	ㅆㅂ 연간 600만 달러 ㄷ ㄷ ㄷ	0	2	False	0.8589	NORMAL	N/A
6011	중은 고기 먹어도됨	0	2	False	0.514	NORMAL	N/A
6013	쳐맞아야 정신차리는 열등한 자지새끼들ㅋ	1	2	False	0.4982	GENDER	N/A
6016	사진 왼쪽에 분홍색으로비치는거 니혀내민거냐 ?	0	2	False	0.8167	NORMAL	N/A
6017	나는 2006년 월드컵 재경기한다고서명했는데지금보면 참 바보였다	0	2	False	0.6093	NORMAL	N/A
6022	별로 신경은 안쓴다. 그러나 스스로 나서서 시끄럽게 하니깐 그렇지...	0	2	False	0.5692	NORMAL	N/A
6027	한남콘 너무 실물과 동떨어지게 이뿌게그렸다이기야 후팔. 그래도 예술보지는 워추다이기야 깔깔깔	1	2	False	0.5596	GENDER	N/A
6031	밥그릇 싸움 진흙탕	0	2	False	0.5857	NORMAL	N/A
6034	아이가 약간 특별한느낌을 주기위한 컨셉이였던거같음	2	0	False	0.61	NORMAL	N/A
6035	이게 결혼인가?ㅎㅎㅎㅎㅎㅎㅎ	0	2	False	0.5013	NORMAL	N/A
6039	친절한 설명충 나와라라임 사건이 뭐냐?	0	2	False	0.9448	NORMAL	N/A
6062	3040대 씨발 엠창게이새끼들이 훨씬많지^^에이즈 나이 비율 보니까 30대 씨발련들 완전 후장파이터 일베경상화랑도후손이더만^^	1	2	False	0.5334	LGBTQ	N/A
6070	이승만 박정희시절도 반일이었다김대중부터 친일정권이 등장한것임김대중이전만 해도 일본애니 겜은 죄다 검열했다 더빙만 허용했고욱일기뿐 아니라 일장기만 있어도 삭제 사무라이 단어만 있어도 삭제사무라이쇼다운이 한국판으로 패왕전설이라고 해서 나왔음	0	2	False	0.7347	NORMAL	N/A
6071	성별하고 상관없이 모두 사람은 하늘아래 평등하고 소중하다.라고 교육해야지 여자는 뭐 여자니 뭐 이런것 자체가 차별이다.	0	2	False	0.6897	NORMAL	N/A
6072	기억해둘테니 꼭 보자구~ㅋ	0	2	False	0.5148	NORMAL	N/A
6080	저기 다 망하지 않았나? 아직도 해요? 대전에서 20년 살았더니 수원 소식이 어두움	0	2	False	0.6588	NORMAL	N/A
6081	경상도만 지들 싫어하는줄 안다	0	2	False	0.823	NORMAL	N/A
6097	비정규직의 차별을 철폐화하는 건 옳지만, 비정규직을 아무 조건 없이 정규직으로 전환하는 건 잘못된 거다.	0	2	False	0.5001	NORMAL	N/A
6101	멘탈 디스오더 ㅋㅋ	0	2	False	0.5382	NORMAL	N/A
6104	개신교 가 말하는 교리는 도대체 가 무었이냐 예수팔이 사업뿐이냐 아님 성경말씀 사랑이냐	1	2	False	0.9041	GENDER	N/A
6110	차별금지??? ㅋㅋㅋㅋㅋㅋㅋㅋ 이제 일밍하고 돌아댕기다가 욕하는 사람있으면 차별금지법으로 잡아 넣으면 되는거냐 ㅋㅋㅋ	0	2	False	0.9074	NORMAL	N/A
6111	쟤들 진짜 여자들 맞나 ?? 의구심이 생기네 진짜 여자는 10% 남자 80% 중성 10% 아녀?	1	2	False	0.8688	LGBTQ	N/A
6112	좋은글이네요!!	2	0	False	0.6719	SLUR	N/A
6113	길가다 삭발한년들은 줘패도 된다는 법안이 필요하다. 씨발년들	2	1	False	0.5646	NORMAL	N/A
6115	승리야 동남아로가서 활똥하면 된다...그리구 넌 돈도 많찮아.	0	2	False	0.9085	NORMAL	N/A
6116	자신이 거지같았던 시기를 정신승리로 넘길려는 아련한 방어기재	1	2	False	0.8926	GENDER	N/A
6117	왠지 알아? 전라도새끼들은 순수한 호의는 배푼 적이 없거든. 다 목적이 있는 호의밖에 없음.	1	2	False	0.9127	GENDER	N/A
6119	한국에선 여성멸시가 제일 맞노 ㅇㅇ ㅋㅋㅋㅋ	0	2	False	0.9416	NORMAL	N/A
6121	모든 홍어들이 뒤통수 치는 것는 아니지만 모든 뒷통수 치는 것들는 홍어들이다	1	2	False	0.7565	GENDER	N/A
6134	설득력있다	2	0	False	0.5691	GENDER	N/A
6135	나 에프인데 어느정도맞는듯	2	0	False	0.5989	RACISM/REGIONAL/AGE	N/A
6137	욱일기는 기원이 1870년대까지 거슬러 올라갈정도임. 그당시 메이지 유신때 삿초동맹소속 해군이 해군기로 정해놨음. 전범기는 말도 안되는 소리.	0	2	False	0.6684	NORMAL	N/A
6138	저기 인도네시아사진에 있는 유물 보로부두르냐?	0	2	False	0.5323	NORMAL	N/A
6141	저 병신들은 뭘 알고 아는척하는걸까 아오 진짜 갈아버리고 싶다	0	2	False	0.8148	NORMAL	N/A
6142	그런거 100개따는것보다 일하는게 더 좋아하시지 않을까	2	0	False	0.5811	LGBTQ	N/A
6145	신도를 돈으로 보는 개독목사들.. 예배를 꼭 다모여서 해야 되니? 훨 역사긴 카톨릭에서도..미사 불참시 혼자 기도로 대신할 수 있다..고 오래전부터 말해왔구만..	0	2	False	0.8565	NORMAL	N/A
6146	중국 대 한국. 뭐든 간에 조선족 열이면 열 중국편 들더라. 한국말로 중국편에 서서 핏대세우는거 진짜 꼴보기 싫음.	0	2	False	0.9188	NORMAL	N/A
6148	맘충이랑 섹해서 정복 하고 싶다..	2	1	False	0.5366	RELIGION	N/A
6154	전라도연구에 인생을 바쳐왔다. 전라도인중 가장 답없는 부류가 거기서 태어나고 자란라고 지금 사는 새끼들임전라도에서 태어나서 유년기만 보내다 서울와도 절대 안바뀜애비애미가 전라도인데 서울에서 태어났다? 20%만이 정상임친가 외가 한쪽이 전라도는 50%확률임	1	2	False	0.7829	REGIONAL	N/A
6157	오빠 이거 뭐야?나 구글 아이디 없는데.. 그냥 오빠꺼 쓸게 ~	0	2	False	0.6006	NORMAL	N/A
6174	니미 씨발 위선으로 가득찬 pc충 새끼들도 싹 죽여버려야 됨좆가튼 피해자 가족들 용서하네 뭐네 개주접 떠는거 보니까 가해 앰흑새끼보다 더 역겹노	1	2	False	0.6727	RACISM/SLUR	N/A
6182	군인은 잘 먹고 잘 싸우기만하면 된다. 성소수자 색출 이런거 필요없고.. 성범죄로 문제가 발생하면 그때 처벌하면되지..	0	2	False	0.7162	NORMAL	N/A
6196	글에 쓴 유투버는 지식채널이고팩맨 티비 유투버도좀 걱정스러울 정도로 시원하고 간단하게 말해주더라	0	2	False	0.5558	NORMAL	N/A
6200	노르웨이 국민으로 태어나고싶다 ㅋㅋㅋㅋㅋ	0	2	False	0.5531	NORMAL	N/A
6206	꼬추 큰 유럽으로 한녀들 진출해라 통일이 가까워온다 남남북녀 북한 여자 가즈아~~~	1	2	False	0.5351	GENDER/RACISM	N/A
6207	킹덤 시즌3에 샘오취리 나왔으면 좋겠다^^	0	2	False	0.5284	NORMAL	N/A
6212	머구에서 먹고 살거는 자영업과 공무원 뿐이다	0	2	False	0.9259	NORMAL	N/A
6216	그냥 돈벌고 섹스좋아하면 걸레창녀아니냐? 어디 정신병에비유하노	1	2	False	0.7276	GENDER	N/A
6235	당연한거다. 이거 전역 안됐으면 세계토픽감이고 국가적 망신이다.	0	2	False	0.5842	NORMAL	N/A
6238	벌레새끼나 저새끼 후장빨아주는 똥꼬충이나 죄다 챙놈이노	1	2	False	0.5886	LGBTQ	N/A
6246	내 와이프 예비1순위다	2	0	False	0.4937	NORMAL	N/A
6252	아수라 보고오니 안남시가 성남을 뜻하는것 같고 .오메	2	0	False	0.5119	NORMAL	N/A
6261	..저거 여성부하고 관련 있는거임? 진지하게여성부가 구글의 청소년 유해 검색어 지정도 책임지나??	0	2	False	0.6156	NORMAL	N/A
6267	더 쉽게얘기해라 자기들 보지값 떨어지니까	1	2	False	0.7498	GENDER	N/A
6270	동남아년 사오는 루저새끼들 똥남아로 내쫓고싶다 ㅋㅋ2세들도 ㄹㅇ 멍청	1	2	False	0.6254	RACISM/GENDER	N/A
6272	더해서 품평하자 이기야 자댕이란 모름지기 티끌만한 흠집이라도 있으면 안된다 핑좆 핑부랄 핑두는 기본이요 팔꿈치 발꿈치 무릎이 복숭아빛이고 억센 기운이 있어서는 안되노 이런 식으로 말이다 이기	2	1	False	0.5797	GENDER	N/A
6294	다들 몸이 좋노 ㄷㄷㄷ	0	2	False	0.788	NORMAL	N/A
6301	외노똥송여가 정치인으로 억대 세비받고 대우 받으면서 한국을 위해 일하는게 아니라 지네 삐리삐리나 위하는게 욕심은 존나 많네 시바르여어언 뒈져라	1	2	False	0.6939	RACISM	N/A
6305	트젠이 나쁘단 생각은 없는데 만약 바꿔줬을 때 같은 공간을 쓰는 여군들 인권은 무시하고 한 사람의 인권을 들어줘야 하냔거고 애초에 여군 지원도 아니었고. . 아무리 하고싶다해도 전역 후에 했어야 한다고 생각함.	0	2	False	0.6509	NORMAL	N/A
6311	똥냐 정신승리 오지노 응 한국똥은 외국에서도 인기없노 폭행판타지 있는 걸 보니 백퍼 시디노 참고로 양인은 너보면 throw up	1	2	False	0.7669	LGBTQ	N/A
6322	잠수탄 게 아니라 페미 티 내다가 안 냈을 뿐이구만무슨 잠수탄 것처럼 말하네	0	2	False	0.8226	NORMAL	N/A
6330	공무원이 국민세금 쳐먹고 근무이탈 직무유기 아니냐 저거 신고 가능하냐?	0	2	False	0.898	NORMAL	N/A
6338	야쿠르트 미소녀 Σ(･ω･)	0	2	False	0.5528	NORMAL	N/A
6347	천상한남짓하면 이놈 노무딱 자지스럽노라고 사자후 내질러라이기야 자집놈 고막파괴는 덤ㅗㅜㅑ	2	1	False	0.6514	GENDER	N/A
6351	개신교나 이슬람이나 유대교나...똑같구만...카톨릭과 불교가 그나마 조금 낫나?	0	2	False	0.8413	NORMAL	N/A
6366	피싸개 한녀들한테는 이슬람 혁명이 필요하다	2	1	False	0.6359	GENDER	N/A
6373	탈북자새끼들 좋아하면안댐 이새끼들 한국왔다해도 사상은 뼈속까지 공산 사회주의사상이 깉들여져있음 사실상 짱깨새끼들하고 다른거없음 다 불질러 죽여야함 전쟁나면 좌빨새끼들이랑 같이 직결총살로 간주함ㅇㅈ?	1	2	False	0.529	RACISM	N/A
6378	여성 대상으로든 성매매는 차라리 없는게 낫다 이기야. 차라리 쇼린이 강간을 하지 ㅎ	1	2	False	0.7815	AGE	N/A
6380	저아저씨 개콘 전나보나보네 ㅋㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.8235	NORMAL	N/A
6383	여자좋아한다 이러고 앉았네... 진짜 유머다 유머	0	2	False	0.9311	NORMAL	N/A
6387	부부간에 서로를 위해서 배려하고 서로를 위해서 꾸미는 것.. 이라는 좋은말이 있는데 비꼬듯 아내들에게 꾸며라 라고 하니 그렇지!!!	0	2	False	0.6627	NORMAL	N/A
6389	저기 기사 베플이 더웃기네ㅋㅋ	0	2	False	0.7222	NORMAL	N/A
6391	정규직 아닌거 알고 들어간거 아닌가? 본인 선택이었을텐데.. 공감 할수 없군..	0	2	False	0.5064	NORMAL	N/A
6392	얼마나입을잘털면...	0	2	False	0.8049	NORMAL	N/A
6404	근데 퇴근 안하고 가게에서 수다 떨 정도면 가게에 정 붙인 그런 직원인가본데 저 정도는 치울 수 있는 거 아닌가 싶고? 나 같으면 퇴근 동시에 가게에서 탈출하는데 말이야.	0	2	False	0.6482	NORMAL	N/A
6406	말도안되는 자료 퍼나르지 마세요... 혐오자료는 믿는 사람이 잘못입니다.	0	2	False	0.6247	NORMAL	N/A
6409	셀프적폐청산	0	2	False	0.7403	NORMAL	N/A
6413	쟤 이미 한국인 된거자나. 쟤 한국여권 사용할껄?	0	2	False	0.5316	NORMAL	N/A
6414	그래도 원수니뽑힘	0	2	False	0.5771	NORMAL	N/A
6416	여러분들 조용히 하세요 쫌!!!쿵쾅소리 안들립니까?맞습니다 지금 몰려오고 있습니다 누가요? 멧퇘지쿵쾅뚱때이씩씩녀들요!!!!!	1	2	False	0.7122	GENDER	N/A
6418	도대체 몇년간 일베에 무슨일이 있었길래 이런글이 일베오냐?	0	2	False	0.8094	NORMAL	N/A
6421	국가와 가족을 위해한 나의 희생을 폄하하는 것이 목표였다면 성공적이다. 안보가 없는 나라는 결국 힘의 논리로 무너진다. 더 이상 나라를 위해 봉사하는 남녀 장병들을 욕보이게 하지않았으면 좋겠다	0	2	False	0.5776	NORMAL	N/A
6434	그런 날이 올까요? 상주 힘든데... 하고 싶어? 별걸 다	0	2	False	0.5171	NORMAL	N/A
6435	일단 한국인의 숫자 자체도 많고다른 아시아 국가에서 미국 갈 정도면 돈 많은 애들이 대부분이겟지	0	2	False	0.5968	NORMAL	N/A
6436	광주는 총기를 들고 일어난 하나의 그	2	0	False	0.5328	REGIONAL	N/A
6440	여자가 날라갔다는데 물리학적으로 불가능덩치가 큰 여성이라 70kg으로 가정 했을때 몇J의 운동에너지를 가해야할지 보면평균인의 운동신경으로는 정대 불가능하지7 SDW정도의 운동신경을 가진 80kg이상의 남성이 있어도 힘들듯 싶다	0	2	False	0.7135	NORMAL	N/A
6449	지금 다른나라 걱정할때가 아니지않냐 ㅋㅋㅋ	0	2	False	0.6195	NORMAL	N/A
6455	참 좋아보인다 그치?	0	2	False	0.6852	NORMAL	N/A
6460	생긴거봐 ㅋ	0	2	False	0.7512	NORMAL	N/A
6471	이 나라는 민주주의가 아니라 파시즘이 판치는 나라니까.지들과 다른 것들은 토론할 존재가 아니고 죽이고 말살해야 하니	0	2	False	0.9318	NORMAL	N/A
6475	지잘못은 실수고 지한테 저런건 큰 잘못이니 처벌해주세요네	0	2	False	0.7793	NORMAL	N/A
6476	얼릉 귓볼만지면 안죽음	0	2	False	0.496	NORMAL	N/A
6482	문재인이가 또....	0	2	False	0.7019	NORMAL	N/A
6483	ㅋㅋㅋ 일베갔는데 0렙이노	0	2	False	0.9442	NORMAL	N/A
6487	헤어지자 해놓고 붙잡지나 마라	0	2	False	0.5694	NORMAL	N/A
6494	이시국에 먼말이더냐	0	2	False	0.5273	NORMAL	N/A
6497	가상공간 닌민전사 수준에 비하면 아직 멀었구만 기래	0	2	False	0.873	NORMAL	N/A
6501	맘충년들은 애새끼 싸지를때 개념,상식,예의를 같이 싸지르는듯 진짜 상상을 초월하는 미친년이다ㅋㅋㅋ	1	2	False	0.6975	GENDER	N/A
6509	미국 소고기 파는 아줌마 따님도 부탁한다.	0	2	False	0.8061	NORMAL	N/A
6510	게이가되야겠다	0	2	False	0.8466	NORMAL	N/A
6518	흥청망청 좋네	0	2	False	0.5931	NORMAL	N/A
6523	그러면 열람실을 모두 남녀공용 열람실이라 해놓고 다같이 쓰던지.. 요즘보면 여성전용 주차장, 여성전용 좌석, 여성전용.... 이런거 너무 많다. 이런게 오히려 남성에게는 차별이라는걸 모르나?	0	2	False	0.6693	NORMAL	N/A
6524	자이니치를 좆본이 치를떨며 wwww하는 이유를 노무딱 잘 알겠노. 조팔 한남은 정말 세계에서 박멸해야 할 종자들이노	1	2	False	0.5232	RACISM/GENDER	N/A
6531	야 사먹은건 봐줘라 ㅋㅋㅋㅋ 아 미성년자네 ㅋㅋㅋ	0	2	False	0.8667	NORMAL	N/A
6539	첫짤은 근데 맞지 않냐	0	2	False	0.4972	NORMAL	N/A
6541	페미님들 창업하세요. 그리고 여성들이 원하는 일자리를 스스로 만드세요. 사무직에 야근 주말근무 없고, 서류만 꾸며도 인센주고, 보건휴가 금욜이나 월욜에만 쓰고, 정시퇴근 따박따박하고 억대연봉주는 그런회사를 만드세요. 기존에 기업들에게 요구만 하지마시구요.	0	2	False	0.8278	NORMAL	N/A
6547	젤 이해안되는게 유족들이네;;;;;;;	0	2	False	0.5875	NORMAL	N/A
6550	아오 ㅅㅂ 그걸 혼수로 들고오라고 니 ㅂㅈ싼 개&년 들한테 말해서!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1	2	False	0.7216	GENDER	N/A
6551	이시국에 먼말이더냐	0	2	False	0.5273	NORMAL	N/A
6552	우리나라 점점 비정상적인게 정상이되는거 같아 무서워질라 그래	0	2	False	0.5827	NORMAL	N/A
6553	개독들은 신경꺼라 좀 아무리 예수몸뚱아리니뭐니 하지만 무슨 애미애비뒤진것마냥 지랄발광하네 걍 지들할거나하지 지 애미애비 사지찢겨도 이렇게 발광하진 않겠다ㅉㅉ 정신병자새끼들	1	2	False	0.582	RELIGION	N/A
6565	관심 좀 주지마@@@@@@@@@@@@@@	0	2	False	0.5769	NORMAL	N/A
6567	축제를 반대한 적이 없는데, 벌써부터 좌파신문이 반대한 것처럼 냄새를 피우네. 광화문에서 하는 걸 반대했지. 축제 자체를 반대한 적은 없지.	0	2	False	0.7517	NORMAL	N/A
6572	이준석 안되면 국민의힘은 나락이다.	0	2	False	0.6302	NORMAL	N/A
6579	벨기에가 지역 감정도 심하고 언어도 여러개 쓰고...뭔가 짬뽕 많이 된 유럽국가. 근데 이슬람까지 합세한걸 보니 최종승자는 이슬람이 되겠네	0	2	False	0.8058	NORMAL	N/A
6582	난민들 잘하고 있네	0	2	False	0.6638	NORMAL	N/A
6584	김대중은 대북송금 둘째치고 여성부만 만들지 않았어도 IMF극복한 대통령으로 생각될 수도 있었다씨발세끼 관짝 뿌셔서 목을 잘라버려야되.	1	2	False	0.5189	GENDER	N/A
6588	그냥 기존의 장애인택시를 여성도 이용하게 하면 되자너 대수도 늘리고	0	2	False	0.6359	NORMAL	N/A
6593	광주시장ㆍ손석희 말고 또 있어?	0	2	False	0.6271	NORMAL	N/A
6595	가서 많이 사랑해 줍시다myfreecams.com에서 koreanbusty검색	0	2	False	0.49	NORMAL	N/A
6598	젠신병자들은 뒤져라! 여자라고 우기면서 여혐 하고 성범죄 일삼는 새끼들 미개 중의 미개한 새끼들이노 도태남들 주제에 지랄하노 후팔	1	2	False	0.6256	LGBTQ/GENDER	N/A
6599	쫌 늦은감이있지만 다문화폐지하자	0	2	False	0.5243	NORMAL	N/A
6615	여자자주안가니까 맞다고 하는데그럼 게으른사람이 이득을 본다는소리 ㅇㅈ하는거네?북괴같은논리펼칠래? 저게 공평하다고 생각되냐?바빠서 여자보다 더 못가는 남자는 어떻함?스키에 미친여자는 어떻함?	0	2	False	0.9384	NORMAL	N/A
6620	외국가면 ㄹㅇ 존나 짜서 놀란다	0	2	False	0.6912	NORMAL	N/A
6628	한국 여성부 응원하는 여성새1끼들은 이래서 욕쳐먹는건데 지들은 몰라 정신벙자새1끼들 에라이 여혐새1끼들아 나중에 자식을 남성으로 낳아서 왜? 아주 남혐 남혐외쳐대지? 니들이 잘하는거 있잖아 창련들아 니 자식한테도 성불평등 외쳐대면서 지껄여보지? 정신벙자새1끼들	1	2	False	0.7343	GENDER	N/A
6644	두번째 사진 노무현 꼴리노ㅋㅋㅋ 손 제스처보고 흑좆나 웃었다 이니야 착한 자집애는 재기한 자집애들밖에 없노	1	2	False	0.6467	GENDER/AGE	N/A
6647	교회 다니는것들 다 죽여야된다 지ㅡ들 말이 옮코 다르면 아주 난리남 예수라는게 있어서 이런병 이 생긴다고 개질ㆍㄴㆍ 할거임	1	2	False	0.8262	RELIGION	N/A
6655	근데 저정도는 뭐 길 막는것도 아니고 사람도 많이 없는거같은데겨울에 추운데 저정도는 하게냅둬라그냥	0	2	False	0.6448	NORMAL	N/A
6661	아무 한남이나잡고 아가리찢고싶다진심	2	1	False	0.5286	GENDER	N/A
